iter	RMSE
8201	0.6930038351
8202	0.6930022424
8203	0.6930010156
8204	0.6929990664
8205	0.6929975471
8206	0.6929960831
8207	0.692994772
8208	0.6929930152
8209	0.6929911496
8210	0.6929900429
8211	0.6929880454
8212	0.6929860017
8213	0.6929846181
8214	0.692983072
8215	0.692981647
8216	0.6929797364
8217	0.6929774848
8218	0.6929752875
8219	0.6929736625
8220	0.6929717697
8221	0.6929698618
8222	0.6929684498
8223	0.6929665878
8224	0.6929647405
8225	0.6929621837
8226	0.6929607983
8227	0.692959567
8228	0.6929575281
8229	0.6929554508
8230	0.6929540687
8231	0.6929525523
8232	0.6929511098
8233	0.6929491028
8234	0.6929469738
8235	0.6929450985
8236	0.6929430202
8237	0.6929413269
8238	0.6929397496
8239	0.6929378223
8240	0.6929361014
8241	0.6929346995
8242	0.6929331658
8243	0.6929311632
8244	0.6929293285
8245	0.6929277311
8246	0.6929257684
8247	0.6929239634
8248	0.6929221671
8249	0.6929204661
8250	0.6929185405
8251	0.6929170677
8252	0.6929146492
8253	0.6929124898
8254	0.6929105048
8255	0.6929084236
8256	0.6929059884
8257	0.6929037237
8258	0.6929017803
8259	0.6929004558
8260	0.6928991011
8261	0.6928967194
8262	0.6928953664
8263	0.6928936902
8264	0.6928921675
8265	0.6928900255
8266	0.6928883984
8267	0.6928866049
8268	0.6928847357
8269	0.6928831006
8270	0.6928807113
8271	0.6928788685
8272	0.6928764891
8273	0.6928747144
8274	0.6928733298
8275	0.6928716447
8276	0.6928698333
8277	0.6928682789
8278	0.6928658024
8279	0.6928642029
8280	0.6928620548
8281	0.6928602227
8282	0.6928583346
8283	0.6928572597
8284	0.6928558953
8285	0.6928541265
8286	0.6928524466
8287	0.6928505977
8288	0.6928489122
8289	0.6928467258
8290	0.6928452503
8291	0.6928429913
8292	0.692840806
8293	0.692839081
8294	0.692837556
8295	0.6928357454
8296	0.6928339954
8297	0.6928320057
8298	0.6928300406
8299	0.6928279555
8300	0.6928263168
8301	0.6928249012
8302	0.6928223386
8303	0.6928204707
8304	0.6928185952
8305	0.6928170011
8306	0.6928152049
8307	0.6928134123
8308	0.6928116175
8309	0.6928092103
8310	0.6928073434
8311	0.6928057705
8312	0.6928043531
8313	0.6928024468
8314	0.6928010163
8315	0.6927992981
8316	0.6927974493
8317	0.6927961836
8318	0.6927939326
8319	0.6927926719
8320	0.6927912506
8321	0.6927895815
8322	0.69278724
8323	0.6927852677
8324	0.6927827866
8325	0.6927804711
8326	0.6927789507
8327	0.6927772353
8328	0.6927753172
8329	0.6927733484
8330	0.6927716532
8331	0.6927702815
8332	0.6927686837
8333	0.692766434
8334	0.6927647673
8335	0.6927630414
8336	0.6927614394
8337	0.692759856
8338	0.6927577737
8339	0.6927560713
8340	0.6927541327
8341	0.6927525934
8342	0.6927498359
8343	0.6927479559
8344	0.692745948
8345	0.6927442945
8346	0.6927423194
8347	0.6927406969
8348	0.6927389736
8349	0.6927369894
8350	0.6927352871
8351	0.6927339795
8352	0.6927323935
8353	0.6927302588
8354	0.6927280145
8355	0.6927262234
8356	0.6927240895
8357	0.6927227356
8358	0.6927207455
8359	0.6927193698
8360	0.6927176388
8361	0.6927158254
8362	0.6927140781
8363	0.6927126504
8364	0.6927111524
8365	0.6927091139
8366	0.6927069918
8367	0.6927044865
8368	0.6927025797
8369	0.6927008357
8370	0.6926988873
8371	0.6926968274
8372	0.6926950584
8373	0.6926934662
8374	0.692691616
8375	0.6926891695
8376	0.6926877996
8377	0.6926854203
8378	0.6926836274
8379	0.6926827163
8380	0.692680912
8381	0.6926790319
8382	0.6926771111
8383	0.6926751923
8384	0.6926735914
8385	0.6926719053
8386	0.6926698634
8387	0.692668482
8388	0.6926661922
8389	0.6926649706
8390	0.6926633631
8391	0.6926618068
8392	0.6926602051
8393	0.6926584742
8394	0.692656539
8395	0.6926543167
8396	0.6926527408
8397	0.6926506856
8398	0.6926485044
8399	0.692646575
8400	0.692645407
8401	0.6926434549
8402	0.692641193
8403	0.6926390501
8404	0.6926376388
8405	0.6926355136
8406	0.6926339602
8407	0.6926322761
8408	0.6926300999
8409	0.6926279935
8410	0.6926257693
8411	0.6926240665
8412	0.6926224669
8413	0.6926206237
8414	0.6926187734
8415	0.6926170251
8416	0.6926152838
8417	0.6926135571
8418	0.6926118466
8419	0.692610141
8420	0.6926082975
8421	0.6926065581
8422	0.6926050597
8423	0.6926036873
8424	0.6926019583
8425	0.6926001997
8426	0.6925988912
8427	0.6925967965
8428	0.6925942123
8429	0.6925922273
8430	0.6925908027
8431	0.6925890193
8432	0.6925873787
8433	0.6925855455
8434	0.6925839235
8435	0.6925816032
8436	0.6925800236
8437	0.6925780802
8438	0.6925765212
8439	0.6925742307
8440	0.6925728269
8441	0.6925708954
8442	0.6925696256
8443	0.6925678298
8444	0.6925661405
8445	0.6925643362
8446	0.6925618875
8447	0.6925596025
8448	0.692558095
8449	0.6925558391
8450	0.6925542034
8451	0.6925521273
8452	0.6925500121
8453	0.6925476787
8454	0.6925459188
8455	0.6925440312
8456	0.6925421198
8457	0.6925402361
8458	0.6925384393
8459	0.6925366529
8460	0.6925349837
8461	0.6925328684
8462	0.6925314685
8463	0.6925295245
8464	0.6925274314
8465	0.692525933
8466	0.6925240525
8467	0.6925217489
8468	0.6925194438
8469	0.6925176033
8470	0.6925159362
8471	0.6925141617
8472	0.6925124847
8473	0.6925103211
8474	0.6925088792
8475	0.6925073538
8476	0.6925053825
8477	0.6925036523
8478	0.6925019817
8479	0.6925001178
8480	0.6924983931
8481	0.6924965454
8482	0.6924944039
8483	0.6924925343
8484	0.6924908183
8485	0.6924889666
8486	0.6924867025
8487	0.6924847355
8488	0.692482946
8489	0.6924810163
8490	0.6924794843
8491	0.6924775839
8492	0.6924760701
8493	0.6924742718
8494	0.6924723776
8495	0.6924700906
8496	0.6924687292
8497	0.6924672109
8498	0.6924655636
8499	0.6924636234
8500	0.6924617326
8501	0.6924602475
8502	0.6924586363
8503	0.6924562647
8504	0.6924548414
8505	0.692454039
8506	0.6924521786
8507	0.6924506877
8508	0.6924491984
8509	0.6924472591
8510	0.6924457847
8511	0.6924437436
8512	0.6924421254
8513	0.6924406088
8514	0.6924387424
8515	0.6924364685
8516	0.6924348743
8517	0.6924332788
8518	0.6924316238
8519	0.6924300072
8520	0.6924278171
8521	0.692426371
8522	0.6924250939
8523	0.6924230594
8524	0.6924204575
8525	0.6924187073
8526	0.6924161699
8527	0.6924145625
8528	0.6924133755
8529	0.6924115906
8530	0.6924096625
8531	0.6924079737
8532	0.6924062287
8533	0.6924045519
8534	0.692402181
8535	0.6924002301
8536	0.6923986937
8537	0.6923972557
8538	0.6923955453
8539	0.6923938449
8540	0.6923919884
8541	0.692389865
8542	0.6923879651
8543	0.6923861866
8544	0.6923845967
8545	0.6923827582
8546	0.6923805288
8547	0.6923793965
8548	0.6923777433
8549	0.6923763453
8550	0.6923747787
8551	0.6923730023
8552	0.6923709042
8553	0.6923690726
8554	0.6923676378
8555	0.6923661176
8556	0.6923644282
8557	0.6923627379
8558	0.6923609166
8559	0.692359248
8560	0.6923567368
8561	0.6923549987
8562	0.692353192
8563	0.6923514006
8564	0.6923488776
8565	0.6923468788
8566	0.6923449556
8567	0.6923432567
8568	0.6923418308
8569	0.6923396192
8570	0.6923380121
8571	0.6923365295
8572	0.6923345773
8573	0.6923326224
8574	0.6923308912
8575	0.6923288188
8576	0.6923277024
8577	0.6923263104
8578	0.6923245436
8579	0.6923226027
8580	0.6923204882
8581	0.6923185408
8582	0.6923167785
8583	0.6923150341
8584	0.6923133908
8585	0.6923122756
8586	0.692310374
8587	0.6923082975
8588	0.6923068931
8589	0.6923056241
8590	0.6923036338
8591	0.6923016625
8592	0.6922999627
8593	0.6922986905
8594	0.6922969267
8595	0.6922947552
8596	0.6922935937
8597	0.6922918735
8598	0.6922900553
8599	0.6922882911
8600	0.6922866159
8601	0.6922847183
8602	0.6922827223
8603	0.6922815342
8604	0.6922792799
8605	0.6922776198
8606	0.6922757922
8607	0.6922741067
8608	0.6922723929
8609	0.6922704382
8610	0.692269057
8611	0.6922670998
8612	0.6922650758
8613	0.6922629209
8614	0.6922613618
8615	0.692259916
8616	0.6922582909
8617	0.6922563552
8618	0.6922549256
8619	0.6922534985
8620	0.692252025
8621	0.6922500647
8622	0.6922479812
8623	0.6922464382
8624	0.6922440431
8625	0.6922423294
8626	0.6922412308
8627	0.6922397577
8628	0.6922380129
8629	0.692236579
8630	0.6922347863
8631	0.6922324546
8632	0.6922307673
8633	0.6922290998
8634	0.6922274945
8635	0.6922261329
8636	0.692223896
8637	0.6922224826
8638	0.6922210565
8639	0.6922188226
8640	0.692217053
8641	0.6922149891
8642	0.6922130567
8643	0.6922112018
8644	0.6922094349
8645	0.6922073342
8646	0.6922057759
8647	0.6922037683
8648	0.6922015733
8649	0.6921996508
8650	0.6921982842
8651	0.6921961836
8652	0.6921949497
8653	0.69219331
8654	0.6921917499
8655	0.6921903079
8656	0.6921886279
8657	0.6921874268
8658	0.692185807
8659	0.6921837533
8660	0.692181838
8661	0.6921796464
8662	0.6921779525
8663	0.6921765882
8664	0.6921749645
8665	0.6921728642
8666	0.6921704607
8667	0.6921691349
8668	0.6921672818
8669	0.692166223
8670	0.692164775
8671	0.6921627396
8672	0.6921612718
8673	0.6921597486
8674	0.6921582491
8675	0.6921565784
8676	0.6921538324
8677	0.6921519232
8678	0.6921497043
8679	0.6921476006
8680	0.6921456369
8681	0.6921440686
8682	0.6921419948
8683	0.6921404428
8684	0.6921389397
8685	0.692137621
8686	0.6921359097
8687	0.6921338628
8688	0.6921319147
8689	0.6921301884
8690	0.6921284882
8691	0.692127099
8692	0.6921252346
8693	0.6921233731
8694	0.6921216652
8695	0.692119084
8696	0.6921173334
8697	0.6921153562
8698	0.6921130025
8699	0.6921105548
8700	0.6921088113
8701	0.6921072974
8702	0.692105848
8703	0.6921042017
8704	0.692102186
8705	0.6921001485
8706	0.6920986003
8707	0.6920965434
8708	0.6920950855
8709	0.6920936286
8710	0.6920918705
8711	0.6920898244
8712	0.6920882083
8713	0.6920861651
8714	0.692084155
8715	0.6920822131
8716	0.6920805446
8717	0.692078764
8718	0.6920771902
8719	0.6920749198
8720	0.6920731915
8721	0.6920711881
8722	0.6920684896
8723	0.6920663092
8724	0.6920641906
8725	0.6920624324
8726	0.6920605209
8727	0.6920576802
8728	0.692055903
8729	0.6920544872
8730	0.6920523724
8731	0.6920503754
8732	0.6920479982
8733	0.692046479
8734	0.692044883
8735	0.692042428
8736	0.6920410435
8737	0.692039492
8738	0.692037737
8739	0.6920356321
8740	0.6920338615
8741	0.6920323807
8742	0.6920311276
8743	0.6920294217
8744	0.6920276778
8745	0.6920258002
8746	0.6920233672
8747	0.6920215791
8748	0.6920197856
8749	0.6920176397
8750	0.6920154328
8751	0.6920139912
8752	0.6920122109
8753	0.6920106306
8754	0.6920086521
8755	0.6920071562
8756	0.6920056634
8757	0.6920044389
8758	0.6920029184
8759	0.6920015172
8760	0.6920002948
8761	0.6919980271
8762	0.6919963204
8763	0.6919946753
8764	0.6919935609
8765	0.6919918333
8766	0.6919900548
8767	0.6919879321
8768	0.6919855494
8769	0.6919840306
8770	0.6919822351
8771	0.6919805756
8772	0.6919788128
8773	0.6919770585
8774	0.6919752295
8775	0.6919734006
8776	0.6919714026
8777	0.6919693638
8778	0.6919675335
8779	0.6919653752
8780	0.6919637564
8781	0.6919621589
8782	0.691960886
8783	0.6919586991
8784	0.6919568716
8785	0.6919555417
8786	0.6919533202
8787	0.6919512019
8788	0.6919495044
8789	0.6919477121
8790	0.6919460387
8791	0.6919444865
8792	0.6919429397
8793	0.6919409288
8794	0.6919390082
8795	0.6919375685
8796	0.6919359359
8797	0.6919344782
8798	0.6919331767
8799	0.691931432
8800	0.6919298074
8801	0.6919279641
8802	0.691925907
8803	0.6919244359
8804	0.6919226168
8805	0.6919210696
8806	0.6919193521
8807	0.6919176193
8808	0.6919156123
8809	0.6919137802
8810	0.6919124186
8811	0.6919109925
8812	0.6919097831
8813	0.6919081348
8814	0.6919064546
8815	0.6919048268
8816	0.6919036684
8817	0.6919020576
8818	0.6919002929
8819	0.6918987376
8820	0.6918971489
8821	0.6918954967
8822	0.6918941839
8823	0.6918920623
8824	0.6918897758
8825	0.6918880644
8826	0.6918859311
8827	0.6918843363
8828	0.6918827127
8829	0.6918810002
8830	0.6918792413
8831	0.6918775145
8832	0.6918761442
8833	0.691874567
8834	0.6918723568
8835	0.6918708705
8836	0.6918688246
8837	0.6918677882
8838	0.6918654551
8839	0.6918636271
8840	0.6918615386
8841	0.6918597113
8842	0.6918580905
8843	0.6918567246
8844	0.6918546173
8845	0.6918530503
8846	0.691851164
8847	0.691849105
8848	0.6918474046
8849	0.6918455524
8850	0.6918439528
8851	0.6918424326
8852	0.6918408092
8853	0.6918391024
8854	0.6918375344
8855	0.6918359134
8856	0.6918345782
8857	0.691832617
8858	0.6918312963
8859	0.6918294639
8860	0.6918274353
8861	0.6918252578
8862	0.691823563
8863	0.6918220539
8864	0.6918203082
8865	0.6918179606
8866	0.6918158773
8867	0.6918141306
8868	0.6918121578
8869	0.6918101411
8870	0.6918088201
8871	0.6918076667
8872	0.6918062541
8873	0.6918049243
8874	0.691803424
8875	0.6918017032
8876	0.6918000347
8877	0.6917985364
8878	0.6917967316
8879	0.6917948799
8880	0.6917929893
8881	0.6917915977
8882	0.6917899817
8883	0.6917882849
8884	0.6917865786
8885	0.6917846254
8886	0.6917830639
8887	0.6917814663
8888	0.691779577
8889	0.6917778329
8890	0.6917758826
8891	0.6917743056
8892	0.6917726038
8893	0.691770785
8894	0.6917694557
8895	0.6917682956
8896	0.6917662507
8897	0.6917639274
8898	0.6917621458
8899	0.6917601482
8900	0.6917582744
8901	0.6917565645
8902	0.691754936
8903	0.691753529
8904	0.6917509591
8905	0.6917495421
8906	0.6917470016
8907	0.6917452914
8908	0.6917437838
8909	0.6917421904
8910	0.6917402266
8911	0.691738314
8912	0.6917365673
8913	0.6917352726
8914	0.6917337884
8915	0.6917314757
8916	0.6917294211
8917	0.6917277337
8918	0.6917257375
8919	0.6917236843
8920	0.6917223022
8921	0.69172088
8922	0.6917193974
8923	0.6917173296
8924	0.6917159623
8925	0.6917140508
8926	0.6917116666
8927	0.6917097693
8928	0.6917081158
8929	0.6917061955
8930	0.6917051133
8931	0.6917037701
8932	0.691701742
8933	0.6917000875
8934	0.6916977499
8935	0.6916956753
8936	0.691693741
8937	0.6916920407
8938	0.6916897523
8939	0.6916879808
8940	0.6916861568
8941	0.6916842479
8942	0.6916820491
8943	0.6916804392
8944	0.6916789108
8945	0.6916766513
8946	0.6916750903
8947	0.6916727087
8948	0.6916710296
8949	0.6916696428
8950	0.6916682167
8951	0.6916660997
8952	0.6916645713
8953	0.6916631857
8954	0.6916614011
8955	0.69165983
8956	0.6916578022
8957	0.691656307
8958	0.6916549452
8959	0.691652937
8960	0.6916512783
8961	0.691649761
8962	0.6916481827
8963	0.6916464418
8964	0.6916443797
8965	0.6916426623
8966	0.6916414004
8967	0.6916397415
8968	0.6916377269
8969	0.6916363008
8970	0.6916348959
8971	0.6916333812
8972	0.6916314303
8973	0.6916298328
8974	0.6916288908
8975	0.6916272589
8976	0.6916253804
8977	0.691623528
8978	0.6916217578
8979	0.6916202247
8980	0.691618671
8981	0.6916173446
8982	0.6916161113
8983	0.6916148285
8984	0.6916136178
8985	0.6916112436
8986	0.6916089447
8987	0.6916072188
8988	0.6916053134
8989	0.6916037051
8990	0.6916022606
8991	0.6916008241
8992	0.6915992057
8993	0.6915973126
8994	0.6915950786
8995	0.6915932257
8996	0.6915913793
8997	0.6915896896
8998	0.6915881469
8999	0.6915863492
9000	0.6915846456
9001	0.6915827366
9002	0.6915812588
9003	0.6915799088
9004	0.6915775413
9005	0.6915759726
9006	0.6915744816
9007	0.691572526
9008	0.691570977
9009	0.6915698663
9010	0.6915680048
9011	0.691566504
9012	0.6915646507
9013	0.6915632158
9014	0.6915615588
9015	0.691559251
9016	0.6915581624
9017	0.6915566258
9018	0.6915547976
9019	0.6915531216
9020	0.6915508892
9021	0.6915491322
9022	0.6915469931
9023	0.6915456078
9024	0.6915443303
9025	0.6915427394
9026	0.6915414782
9027	0.6915396502
9028	0.6915378227
9029	0.6915362875
9030	0.6915341511
9031	0.6915325229
9032	0.6915307835
9033	0.691528435
9034	0.6915261721
9035	0.6915250081
9036	0.6915235824
9037	0.6915217735
9038	0.6915205157
9039	0.691518562
9040	0.6915167749
9041	0.6915148555
9042	0.6915134104
9043	0.6915118607
9044	0.691510199
9045	0.691508523
9046	0.6915070823
9047	0.6915054615
9048	0.6915030762
9049	0.6915014682
9050	0.6914996213
9051	0.6914977874
9052	0.6914959288
9053	0.6914939464
9054	0.6914918407
9055	0.6914903358
9056	0.6914886597
9057	0.6914870336
9058	0.6914853613
9059	0.6914831986
9060	0.6914816407
9061	0.6914798666
9062	0.6914782176
9063	0.6914757239
9064	0.6914741208
9065	0.6914723089
9066	0.691470348
9067	0.6914683572
9068	0.6914669447
9069	0.6914652906
9070	0.6914633464
9071	0.6914616538
9072	0.6914598282
9073	0.691457513
9074	0.6914555848
9075	0.6914538635
9076	0.6914526343
9077	0.6914506473
9078	0.6914490832
9079	0.6914469179
9080	0.6914449981
9081	0.6914433748
9082	0.6914416038
9083	0.6914399692
9084	0.6914382987
9085	0.6914365747
9086	0.691435093
9087	0.6914331905
9088	0.6914317229
9089	0.6914299501
9090	0.6914283359
9091	0.6914271701
9092	0.6914260314
9093	0.6914242315
9094	0.6914221459
9095	0.6914203114
9096	0.6914188747
9097	0.6914174126
9098	0.6914150482
9099	0.6914121818
9100	0.6914106849
9101	0.6914091897
9102	0.6914073901
9103	0.6914057279
9104	0.6914036005
9105	0.6914022445
9106	0.6914007618
9107	0.6913990108
9108	0.6913972875
9109	0.6913956359
9110	0.6913937335
9111	0.6913916658
9112	0.6913892358
9113	0.6913873654
9114	0.6913852771
9115	0.6913836293
9116	0.691381832
9117	0.6913802134
9118	0.691378872
9119	0.6913769592
9120	0.6913751367
9121	0.691373311
9122	0.6913719347
9123	0.6913703716
9124	0.6913688595
9125	0.6913667977
9126	0.691364767
9127	0.6913630507
9128	0.691361518
9129	0.6913591541
9130	0.691357542
9131	0.6913553666
9132	0.6913535277
9133	0.6913518022
9134	0.691350493
9135	0.6913492161
9136	0.6913477469
9137	0.6913463394
9138	0.6913442754
9139	0.69134254
9140	0.6913405514
9141	0.6913390825
9142	0.691336711
9143	0.691335408
9144	0.6913340557
9145	0.6913323234
9146	0.6913305093
9147	0.6913289429
9148	0.6913272928
9149	0.6913254503
9150	0.6913234736
9151	0.6913217928
9152	0.6913196806
9153	0.6913179007
9154	0.6913155503
9155	0.6913137186
9156	0.6913119527
9157	0.6913102329
9158	0.691307783
9159	0.6913059841
9160	0.6913040089
9161	0.6913021208
9162	0.6913003821
9163	0.6912991534
9164	0.6912975939
9165	0.6912957285
9166	0.6912944469
9167	0.6912931518
9168	0.691291357
9169	0.6912898573
9170	0.6912875415
9171	0.6912858511
9172	0.6912839475
9173	0.6912826761
9174	0.6912803937
9175	0.6912787399
9176	0.691277154
9177	0.6912755348
9178	0.6912738529
9179	0.6912718579
9180	0.691270169
9181	0.691267493
9182	0.6912664393
9183	0.6912649927
9184	0.6912626185
9185	0.6912612322
9186	0.6912595791
9187	0.6912578417
9188	0.6912563042
9189	0.6912541098
9190	0.6912523468
9191	0.69125047
9192	0.6912489727
9193	0.691246497
9194	0.6912447592
9195	0.6912433169
9196	0.6912408726
9197	0.6912396277
9198	0.69123821
9199	0.6912364866
9200	0.6912346126
9201	0.6912331612
9202	0.6912315892
9203	0.6912298791
9204	0.6912280478
9205	0.6912264361
9206	0.691225124
9207	0.6912226557
9208	0.6912197307
9209	0.6912183522
9210	0.6912166681
9211	0.6912152923
9212	0.6912133924
9213	0.6912119167
9214	0.6912103458
9215	0.691209155
9216	0.691207383
9217	0.6912056446
9218	0.6912042022
9219	0.6912020759
9220	0.6912004215
9221	0.6911984375
9222	0.6911968383
9223	0.6911940999
9224	0.6911920009
9225	0.6911902084
9226	0.6911885231
9227	0.6911866028
9228	0.6911848644
9229	0.6911831977
9230	0.6911812789
9231	0.6911793552
9232	0.6911774694
9233	0.6911756042
9234	0.6911739423
9235	0.6911717084
9236	0.6911699207
9237	0.6911676539
9238	0.6911660952
9239	0.6911646026
9240	0.6911627496
9241	0.6911612612
9242	0.6911595497
9243	0.6911582093
9244	0.6911571613
9245	0.6911555608
9246	0.6911537947
9247	0.6911516368
9248	0.6911501581
9249	0.6911487745
9250	0.6911469739
9251	0.6911456451
9252	0.6911443859
9253	0.6911418453
9254	0.6911395915
9255	0.6911378636
9256	0.6911358882
9257	0.691134595
9258	0.6911328741
9259	0.6911317303
9260	0.6911300489
9261	0.6911285653
9262	0.6911271025
9263	0.6911254973
9264	0.6911239715
9265	0.6911221913
9266	0.6911208422
9267	0.6911191858
9268	0.6911175763
9269	0.6911159905
9270	0.6911144712
9271	0.691113073
9272	0.6911113524
9273	0.6911102057
9274	0.6911081406
9275	0.6911063583
9276	0.6911044205
9277	0.6911029132
9278	0.6911009803
9279	0.6910993284
9280	0.6910977632
9281	0.6910959211
9282	0.6910940588
9283	0.6910923189
9284	0.691090651
9285	0.6910894846
9286	0.6910874488
9287	0.6910855334
9288	0.6910839669
9289	0.6910821324
9290	0.6910808692
9291	0.691078875
9292	0.6910771354
9293	0.6910756477
9294	0.6910736584
9295	0.6910723545
9296	0.6910712648
9297	0.691068911
9298	0.6910671947
9299	0.6910656134
9300	0.6910637918
9301	0.6910625655
9302	0.6910600645
9303	0.6910585913
